x1,id,survey,year,month,day,h_key,x,y,lon_deep,lat_deep,lon_shallow,lat_shallow,mean_cor_depth_m,mean_bathy,mean_depthdiff,num_quadrats,presence,lat,lon,depth,source,num_surveys,multiple_surveys
3250,351_3,PAC 2015-36,2015,5,15,351,634812.8136,831316.5875,-131.37775,52.36713333,-131.3789,52.36705001,14,15,1,1,1,52.36713333,-131.37775,14,bhm,5,1
2553,235_3,PAC 2015-36,2015,5,15,235,636359.2843,831460.0618,-131.3552833,52.36946665,-131.3561167,52.36923332,5.40625,6,2.28125,3,1,52.36946665,-131.3552833,5.40625,bhm,4,1
3256,352_3,PAC 2015-36,2015,5,15,352,634320.0532,832786.6327,-131.3867333,52.37993333,-131.3854833,52.38008334,4.164556962,1,3.164556962,17,1,52.37993333,-131.3867333,4.164556962,bhm,2,1
3257,353_1,PAC 2015-36,2015,5,15,353,635212.304,832789.2005,-131.3737333,52.38085,-131.3741333,52.38180002,14.55555556,15,0.444444444,2,1,52.38085,-131.3737333,14.55555556,bhm,8,1
5081,846_6,PAC 2013-062,2013,9,15,846,712602.2495,968361.6786,-130.3605167,53.64078331,-130.3579333,53.64046669,14.73913043,14.02325535,0.728008312,4,1,53.64078331,-130.3605167,14.73913043,bhm,5,1
5072,844_10,PAC 2013-062,2013,9,15,844,711963.2711,969267.0505,-130.3720167,53.64885,-130.37005,53.64839999,3,2.939296961,0.060703039,2,1,53.64885,-130.3720167,3,bhm,7,1
5079,845_5,PAC 2013-062,2013,9,15,845,710358.2417,970847.586,-130.39635,53.66163336,-130.3961,53.66165002,10,11.96243191,1.962431908,1,0,53.66163336,-130.39635,10,bhm,1,0
963,1328_4,PAC2018-105,2018,9,15,1328,894178.438,640834.2303,-127.5015333,50.77231668,-127.5015167,50.77218335,3.948717949,3.642255068,1.990827053,2,1,50.77231668,-127.5015333,3.948717949,bhm,4,1
920,1320_12,PAC2018-105,2018,9,15,1320,893161.1184,641000.5622,-127.5144167,50.77473335,-127.5158667,50.77354997,2,0.932154953,1.067845047,1,0,50.77473335,-127.5144167,2,bhm,9,1
930,1321_3,PAC2018-105,2018,9,15,1321,891215.0085,641740.3138,-127.5438167,50.77978331,-127.5440333,50.77838332,11.09756098,11.22167397,1.425327161,3,1,50.77978331,-127.5438167,11.09756098,bhm,8,1
937,1322_10,PAC2018-105,2018,9,15,1322,889063.2718,642430.9078,-127.57315,50.78638331,-127.5743667,50.78561668,4.540540541,4.682809353,0.48517762,4,0,50.78638331,-127.57315,4.540540541,bhm,6,1
943,1323_3,PAC2018-105,2018,9,15,1323,887328.1678,643372.4095,-127.5994333,50.79361668,-127.5998334,50.79344997,11.14285714,12.70253658,1.772153309,3,1,50.79361668,-127.5994333,11.14285714,bhm,2,1
1755,1493_1,PAC 2019-021,2019,9,15,1493,688331.8437,1051873.409,-130.8129333,54.37355,-130.8150833,54.37586667,8,6.449635029,1.550364971,1,0,54.37355,-130.8129333,8,bhm,7,1
1762,1494_10,PAC 2019-021,2019,9,15,1494,688278.0871,1054308.095,-130.8140667,54.39461667,-130.8168667,54.39518334,5,5.290538311,0.290538311,1,0,54.39461667,-130.8140667,5,bhm,7,1
1769,1495_10,PAC 2019-021,2019,9,15,1495,687013.3312,1056179.61,-130.8361834,54.41186666,-130.8376,54.41093334,-1,-0.615243018,0.384756982,2,0,54.41186666,-130.8361834,-1,bhm,8,1
1812,1500_10,PAC 2019-021,2019,9,15,1500,682797.8768,1057400.682,-130.9027,54.42033332,-130.9034833,54.41958332,-1.615384615,-1.950043917,0.591024515,3,0,54.42033332,-130.9027,-1.615384615,bhm,7,1
2046,1537_2,PAC2021-09,2021,9,15,1537,1064979.219,431020.5402,-125.1150333,48.89165001,-125.1149,48.89148331,-0.806504115,-2.140000105,1.33349599,1,0,48.89165001,-125.1150333,-0.806504115,bhm,4,1
4392,628_4,PAC 2014-29,2014,5,16,628,762017.12,891784.8759,-129.553,52.98033333,-129.5544834,52.97881667,6.583333333,6.579800606,0.486699899,5,1,52.98033333,-129.553,6.583333333,bhm,7,1
4384,627_3,PAC 2014-29,2014,5,16,627,763710.9561,892556.1638,-129.5285167,52.98776665,-129.52805,52.98981667,8,8.031166077,0.031166077,6,1,52.98776665,-129.5285167,8,bhm,8,1
4418,631_1,PAC 2014-29,2014,5,16,631,759930.2281,894682.4286,-129.5865167,53.00485,-129.5866334,53.00401667,1.9375,-1.401402235,3.338902235,5,0,53.00485,-129.5865167,1.9375,bhm,2,1
4420,632_5,PAC 2014-29,2014,5,16,632,763679.1883,894957.1996,-129.53005,53.00931667,-129.5306167,53.0093,-0.524271845,-4.797841072,4.273569227,7,1,53.00931667,-129.53005,-0.524271845,bhm,1,0
4474,642_6,PAC 2014-29,2014,5,16,642,763465.986,896173.2611,-129.5339666,53.02035,-129.5348667,53.02008333,1.583333333,-1.061558723,2.644892057,2,0,53.02035,-129.5339666,1.583333333,bhm,2,1
4472,641_2,PAC 2014-29,2014,5,16,641,761974.8364,897936.7262,-129.55855,53.0353,-129.5594,53.03593333,0.447761194,3.305817366,2.858056172,11,1,53.0353,-129.55855,0.447761194,bhm,2,1
2584,240_10,PAC 2015-36,2015,5,16,240,630869.0081,833479.2381,-131.4394,52.38461666,-131.4382,52.38381666,-2.058823529,0,2.058823529,3,1,52.38461666,-131.4394,-2.058823529,bhm,7,1
2575,238_4,PAC 2015-36,2015,5,16,238,634204.832,834157.0656,-131.3895333,52.39206667,-131.3917,52.39231666,9.923076923,10,0.076923077,5,1,52.39206667,-131.3895333,9.923076923,bhm,6,1
2593,241_5,PAC 2015-36,2015,5,16,241,631114.5939,835413.1882,-131.4364333,52.40083332,-131.4368,52.40136668,2.103448276,1,1.103448276,3,1,52.40083332,-131.4364333,2.103448276,bhm,5,1
3043,316_4,PAC 2015-36,2015,5,16,316,635969.7137,835015.5586,-131.3652333,52.40090001,-131.3644833,52.40116666,13,15,2,1,0,52.40090001,-131.3652333,13,bhm,4,1
2580,239_4,PAC 2015-36,2015,5,16,239,632655.3191,835613.5636,-131.4146167,52.40405,-131.41365,52.40413332,5.8,6,2.04,4,1,52.40405,-131.4146167,5.8,bhm,4,1
3276,356_4,PAC 2015-36,2015,5,16,356,635399.3706,837537.1372,-131.3764833,52.42308334,-131.3753833,52.42331667,10.60714286,12,1.678571429,5,1,52.42308334,-131.3764833,10.60714286,bhm,5,1
3050,317_6,PAC 2015-36,2015,5,16,317,636938.8726,837839.2204,-131.35455,52.42716665,-131.3539833,52.42693332,0.528301887,1,1.603773585,6,1,52.42716665,-131.35455,0.528301887,bhm,5,1
3273,355_5,PAC 2015-36,2015,5,16,355,633801.2857,838277.8525,-131.4001,52.42893333,-131.4004,52.42873335,0,0,0,1,1,52.42893333,-131.4001,0,bhm,4,1
2600,242_7,PAC 2015-36,2015,5,16,242,632336.0821,838775.4748,-131.4214,52.43210001,-131.4234,52.43215001,3.5,3,0.5,2,1,52.43210001,-131.4214,3.5,bhm,7,1
3287,359_10,PAC 2015-36,2015,5,16,359,636645.3003,838978.117,-131.3577167,52.43755,-131.3603,52.43656667,1,1,0,3,0,52.43755,-131.3577167,1,bhm,9,1
3298,360_4,PAC 2015-36,2015,5,16,360,639505.2709,839302.4482,-131.3178333,52.44151665,-131.3177667,52.44203332,13.73684211,15,1.263157895,3,0,52.44151665,-131.3178333,13.73684211,bhm,5,1
3052,318_10,PAC 2015-36,2015,5,16,318,640111.2975,839263.3244,-131.3093333,52.44306666,-131.3085333,52.44088332,6,6,0,2,0,52.44306666,-131.3093333,6,bhm,10,1
3280,357_4,PAC 2015-36,2015,5,16,357,634646.6917,839887.8475,-131.39015,52.44378335,-131.3897333,52.44359999,7.68,7,1.48,3,1,52.44378335,-131.39015,7.68,bhm,2,1
3286,358_8,PAC 2015-36,2015,5,16,358,636586.8124,842374.9496,-131.3654,52.46740001,-131.3644833,52.46726665,0,1,1,4,1,52.46740001,-131.3654,0,bhm,5,1
5086,847_6,PAC 2013-062,2013,9,16,847,728312.8508,953355.3982,-130.10835,53.51526667,-130.1085167,53.51503334,2.666666667,5.346164703,2.679498037,3,1,53.51526667,-130.10835,2.666666667,bhm,2,1
5111,851_2,PAC 2013-062,2013,9,16,851,721897.9802,961820.5394,-130.21295,53.58729998,-130.2126833,53.58758335,13.06666667,11.81468868,1.251977984,2,1,53.58729998,-130.21295,13.06666667,bhm,5,1
5099,849_3,PAC 2013-062,2013,9,16,849,717761.9356,964116.5586,-130.2777333,53.60546665,-130.27575,53.60670001,10.72727273,8.855609894,1.871662833,7,1,53.60546665,-130.2777333,10.72727273,bhm,7,1
5107,850_4,PAC 2013-062,2013,9,16,850,716276.4634,964514.4772,-130.3006833,53.6081,-130.3000333,53.60863336,9.069767442,8.197259903,1.037655365,5,1,53.6081,-130.3006833,9.069767442,bhm,5,1
5088,848_15,PAC 2013-062,2013,9,16,848,716113.4626,965305.0472,-130.30556670000001,53.61343333,-130.3031833,53.61571668,6,5.880339146,0.119660854,1,1,53.61343333,-130.30556670000001,6,bhm,10,1
1336,1406_4,PAC2018-105,2018,9,16,1406,888901.629,655373.181,-127.58065,50.90160001,-127.58135,50.90173333,9.730769231,9.439042091,1.858974359,5,0,50.90160001,-127.58065,9.730769231,bhm,3,1
1339,1407_4,PAC2018-105,2018,9,16,1407,888798.7601,655593.3614,-127.5821833,50.90361665,-127.5823667,50.90361665,-2,-6.275380135,4.275380135,1,0,50.90361665,-127.5821833,-2,bhm,1,0
1344,1409_2,PAC2018-105,2018,9,16,1409,889210.8095,656254.2462,-127.5770166,50.90971667,-127.57705,50.90973333,8.372881356,11.14169788,2.768816528,2,1,50.90971667,-127.5770166,8.372881356,bhm,3,1
1357,1411_3,PAC2018-105,2018,9,16,1411,889356.919,656568.5268,-127.5748667,50.91248334,-127.57505,50.9125,9.875,10.94098854,1.117623568,2,0,50.91248334,-127.5748667,9.875,bhm,1,0
1358,1412_1,PAC2018-105,2018,9,16,1412,892048.9813,656525.7832,-127.537,50.91256669,-127.53805,50.91241665,12.19298246,10.68975067,1.503231785,7,0,50.91256669,-127.537,12.19298246,bhm,7,1
1370,1414_2,PAC2018-105,2018,9,16,1414,890781.2542,656927.0459,-127.5546666,50.91586666,-127.5546333,50.91578331,5,5.706590176,0.706590176,1,1,50.91586666,-127.5546666,5,bhm,3,1
1380,1417_2,PAC2018-105,2018,9,16,1417,891072.8347,658051.7008,-127.5509666,50.92601668,-127.55105,50.92581666,7.468085106,8.420539856,1.519585954,2,1,50.92601668,-127.5509666,7.468085106,bhm,5,1
1726,1490_11,PAC 2019-021,2019,9,16,1490,695729.9655,1053093.096,-130.6977166,54.38916667,-130.7022667,54.38814999,6,6.049900532,0.049900532,4,0,54.38916667,-130.6977166,6,bhm,11,1
1791,1498_11,PAC 2019-021,2019,9,16,1498,695893.1202,1055734.905,-130.7016333,54.41126668,-130.7004833,54.41216666,-2,-1.561803222,0.438196778,1,0,54.41126668,-130.7016333,-2,bhm,7,1
1777,1496_1,PAC 2019-021,2019,9,16,1496,692876.3305,1056156.017,-130.7467833,54.41451667,-130.7452333,54.41531668,11,8.597042084,2.402957916,1,0,54.41451667,-130.7467833,11,bhm,10,1
1846,1505_11,PAC 2019-021,2019,9,16,1505,694106.0627,1060396.051,-130.7311,54.4541,-130.7336833,54.45211668,0,0.16293554,0.16293554,1,0,54.4541,-130.7311,0,bhm,6,1
2051,1539_1,PAC2021-09,2021,9,16,1539,1061681.501,423514.1834,-125.1610667,48.82479998,-125.1586667,48.82830003,0.54480829,1.015359521,0.790767779,2,0,48.82479998,-125.1610667,0.54480829,bhm,5,1
2050,1538_1,PAC2021-09,2021,9,16,1538,1067482.062,432067.9908,-125.0808667,48.90091667,NA,NA,3.613855532,0.690207362,2.923648169,3,0,48.90091667,-125.0808667,3.613855532,bhm,1,0
4467,640_21,PAC 2014-29,2014,5,17,640,772361.6661,892178.2147,-129.4045333,52.98879999,-129.4001167,52.98831666,-1,-1.153897405,0.153897405,1,1,52.98879999,-129.4045333,-1,bhm,6,1
4344,617_16,PAC 2014-29,2014,5,17,617,769397.9852,898828.9404,-129.4518333,53.04568333,-129.4477667,53.0466,2.545454545,2.544205666,0.495981303,3,1,53.04568333,-129.4518333,2.545454545,bhm,12,1
4352,618_4,PAC 2014-29,2014,5,17,618,768166.2333,901480.2902,-129.4684167,53.06985,-129.4686833,53.06961667,0.224137931,-0.925281942,1.829368678,4,1,53.06985,-129.4684167,0.224137931,bhm,3,1
4355,619_5,PAC 2014-29,2014,5,17,619,766280.9913,904379.1574,-129.49905,53.09516667,-129.4988167,53.09456666,6.678571429,5.91255331,1.091930015,5,1,53.09516667,-129.49905,6.678571429,bhm,4,1
4518,653_4,PAC 2014-29,2014,5,17,653,765586.3579,904608.627,-129.5092167,53.09661667,-129.5099667,53.09641666,11.52173913,11.55438709,0.497635344,2,1,53.09661667,-129.5092167,11.52173913,bhm,3,1
4363,620_1,PAC 2014-29,2014,5,17,620,764961.0045,904956.4328,-129.5187833,53.09961667,-129.5180833,53.10018334,1,0.429921508,0.570078492,3,0,53.09961667,-129.5187833,1,bhm,4,1
4514,651_3,PAC 2014-29,2014,5,17,651,756786.5304,906925.1397,-129.6427333,53.11331666,-129.64325,53.11311667,9.814814815,9.95197773,0.991106987,2,1,53.11331666,-129.6427333,9.814814815,bhm,3,1
2793,271_2,PAC 2015-36,2015,5,17,271,629146.1438,841057.6317,-131.4719167,52.45023333,-131.4709167,52.44923334,5,6,1,5,1,52.45023333,-131.4719167,5,bhm,6,1
2798,272_1,PAC 2015-36,2015,5,17,272,629160.3678,841481.9173,-131.47275,52.45421667,-131.4746833,52.45455001,16.57142857,16,0.571428571,2,0,52.45421667,-131.47275,16.57142857,bhm,7,1
2606,243_5,PAC 2015-36,2015,5,17,243,632437.2614,842675.6863,-131.4249167,52.46725,-131.42595,52.46691666,6.513513514,8,2.0810810810000002,5,1,52.46725,-131.4249167,6.513513514,bhm,5,1
2782,270_11,PAC 2015-36,2015,5,17,270,630322.7432,843070.5441,-131.4592833,52.46925001,-131.4567667,52.46913335,1.523809524,2,0.666666667,4,1,52.46925001,-131.4592833,1.523809524,bhm,11,1
2809,274_1,PAC 2015-36,2015,5,17,274,627691.8852,843457.0578,-131.4963667,52.47103332,-131.4974,52.47216667,14.66666667,15,0.333333333,3,0,52.47103332,-131.4963667,14.66666667,bhm,9,1
2805,273_1,PAC 2015-36,2015,5,17,273,628338.7333,843483.2585,-131.4862833,52.47126665,-131.4859667,52.47110001,11,13,2,1,0,52.47126665,-131.4862833,11,bhm,4,1
3303,361_4,PAC 2015-36,2015,5,17,361,634283.6867,844392.9956,-131.4003167,52.48351666,-131.4002333,52.48374999,10.75,14,3.25,3,0,52.48351666,-131.4003167,10.75,bhm,2,1
2818,275_11,PAC 2015-36,2015,5,17,275,629117.8166,845242.7122,-131.4747833,52.48778334,-131.4771,52.48773333,0,0,0,2,1,52.48778334,-131.4747833,0,bhm,8,1
2838,278_1,PAC 2015-36,2015,5,17,278,623737.531,847302.4123,-131.5586,52.50209999,-131.5580166,52.50068334,11,11,0,1,0,52.50209999,-131.5586,11,bhm,6,1
2832,277_2,PAC 2015-36,2015,5,17,277,628622.2273,847637.3656,-131.4872333,52.50868333,-131.48725,52.50834999,12,13,1,1,1,52.50868333,-131.4872333,12,bhm,6,1
2826,276_1,PAC 2015-36,2015,5,17,276,626334.1927,848816.1819,-131.5222833,52.51745001,-131.52235,52.51679999,12.1,13,1.3,5,0,52.51745001,-131.5222833,12.1,bhm,6,1
2844,279_2,PAC 2015-36,2015,5,17,279,624651.1187,849217.953,-131.5476,52.52025,-131.5482833,52.52084999,12,12,0.666666667,3,0,52.52025,-131.5476,12,bhm,5,1
3305,362_10,PAC 2015-36,2015,5,17,362,627426.8456,849429.2954,-131.5085,52.52471666,-131.5073167,52.52418334,-5,-3,2,1,0,52.52471666,-131.5085,-5,bhm,7,1
3440,382_4,PAC 2015-36,2015,5,17,382,623901.263,855460.2799,-131.5659167,52.57520002,-131.56565,52.57559999,2.5,3,0.5,2,1,52.57520002,-131.5659167,2.5,bhm,6,1
3396,376_1,PAC 2015-36,2015,5,17,376,624150.1735,856156.5636,-131.5631166,52.58156668,-131.5636333,52.58093332,6,6,0,1,0,52.58156668,-131.5631166,6,bhm,5,1
5118,852_5,PAC 2013-062,2013,9,17,852,729219.3821,956999.3096,-130.0987167,53.54766668,-130.0979833,53.54800002,5.31372549,5.4172225,1.606154657,8,1,53.54766668,-130.0987167,5.31372549,bhm,4,1
5129,855_11,PAC 2013-062,2013,9,17,855,728376.5662,959017.9396,-130.1136,53.56428331,-130.11265,53.56554998,4,3.877501249,0.122498751,1,1,53.56428331,-130.1136,4,bhm,9,1
5125,854_3,PAC 2013-062,2013,9,17,854,723891.8052,959206.4511,-130.18056670000001,53.56481667,-130.1806,53.56536668,11,10.25132847,0.748671532,1,1,53.56481667,-130.18056670000001,11,bhm,4,1
5137,856_1,PAC 2013-062,2013,9,17,856,726672.9626,959302.3029,-130.1386167,53.56749999,-130.13855,53.56829999,8.058823529,7.248832226,1.00027477,5,1,53.56749999,-130.1386167,8.058823529,bhm,5,1
5121,853_3,PAC 2013-062,2013,9,17,853,722715.0819,960190.8129,-130.1992333,53.57304999,-130.199,53.57351665,6,5.88919735,0.11080265,1,1,53.57304999,-130.1992333,6,bhm,4,1
1399,1422_4,PAC2018-105,2018,9,17,1422,892781.3817,665171.8207,-127.52885,50.99026667,-127.5288,50.99036668,8.756097561,10.04042721,2.126881367,2,0,50.99026667,-127.52885,8.756097561,bhm,1,0
1400,1423_1,PAC2018-105,2018,9,17,1423,893937.5375,665407.2175,-127.5128,50.99261665,-127.51335,50.99246667,-0.412698413,-2.883235931,2.485364702,7,0,50.99261665,-127.5128,-0.412698413,bhm,1,0
1401,1424_4,PAC2018-105,2018,9,17,1424,892884.4676,665750.938,-127.5275167,50.99581668,-127.5274833,50.99551665,0.32,-2.86857605,3.18857605,3,0,50.99581668,-127.5275167,0.32,bhm,1,0
1402,1426_1,PAC2018-105,2018,9,17,1426,893212.4873,666280.5475,-127.5225167,51.00031667,-127.52245,51.0003,10,6.081530094,3.918469906,1,0,51.00031667,-127.5225167,10,bhm,3,1
1407,1427_5,PAC2018-105,2018,9,17,1427,893201.5224,667157.9313,-127.5239833,51.00818333,-127.5235167,51.00828333,-2,-1.478051901,0.521948099,1,1,51.00818333,-127.5239833,-2,bhm,3,1
2026,1534_10,PAC 2019-021,2019,9,17,1534,716229.2795,1040496.032,-130.3704333,54.2886,-130.3732333,54.28731667,0,-0.161946565,0.161946565,2,0,54.2886,-130.3704333,0,bhm,9,1
1656,1481_12,PAC 2019-021,2019,9,17,1481,715685.1166,1041864.882,-130.3791833,54.30008332,-130.3833833,54.29951668,8.111111111,8.555459023,0.543134795,8,0,54.30008332,-130.3791833,8.111111111,bhm,11,1
1485,1448_1,PAC 2019-021,2019,9,17,1448,724144.3718,1043228.271,-130.2526333,54.31663332,-130.25085,54.31703332,6.666666667,9.061886787,2.395220121,4,0,54.31663332,-130.2526333,6.666666667,bhm,2,1
1502,1454_12,PAC 2019-021,2019,9,17,1454,717121.4088,1044683.395,-130.3619833,54.32411668,-130.3628833,54.32698332,6,5.634555817,0.365444183,1,0,54.32411668,-130.3619833,6,bhm,8,1
1494,1453_1,PAC 2019-021,2019,9,17,1453,718963.1793,1045011.159,-130.33475,54.32990001,-130.3360667,54.33100001,14.58333333,12.28030586,2.303027471,5,0,54.32990001,-130.33475,14.58333333,bhm,8,1
2061,1541_2,PAC2021-09,2021,9,17,1541,1063611.5,425130.2046,-125.1349167,48.83891665,-125.13555,48.83903332,-1.250530845,-2.140000105,0.88946926,3,0,48.83891665,-125.1349167,-1.250530845,bhm,4,1
2058,1540_2,PAC2021-09,2021,9,17,1540,1064411.493,426521.7311,-125.12355,48.85143331,-125.1233667,48.85171668,6.86748033,5.1726017,1.785274951,4,0,48.85143331,-125.12355,6.86748033,bhm,3,1
4780,709_1,PAC 2014-29,2014,5,18,709,721633.8923,933329.9783,-130.1915,53.33248332,-130.1914833,53.33320001,4.111111111,1.20197618,2.909134931,4,0,53.33248332,-130.1915,4.111111111,bhm,3,1
4702,693_11,PAC 2014-29,2014,5,18,693,723844.1189,933762.3455,-130.1599667,53.33603334,-130.1588333,53.33708334,-2.032258065,-0.198237449,1.834020616,2,0,53.33603334,-130.1599667,-2.032258065,bhm,5,1
4791,710_3,PAC 2014-29,2014,5,18,710,722924.3366,934354.8623,-130.1730833,53.34198332,-130.1728167,53.34225,4.6,5.676043987,2.135208797,2,1,53.34198332,-130.1730833,4.6,bhm,3,1
4794,711_3,PAC 2014-29,2014,5,18,711,720498.6135,935298.4212,-130.2102333,53.34914999,-130.2112167,53.34961665,14.33333333,14.80876827,1.115538325,5,1,53.34914999,-130.2102333,14.33333333,bhm,8,1
4803,712_5,PAC 2014-29,2014,5,18,712,721997.5772,935614.2799,-130.1876667,53.35249999,-130.1886,53.35321668,0,0.415250838,0.805083613,3,1,53.35249999,-130.1876667,0,bhm,3,1
4804,713_2,PAC 2014-29,2014,5,18,713,719520.8677,936934.0378,-130.2263167,53.36336667,-130.2244667,53.36406666,4,4.907590389,0.907590389,1,1,53.36336667,-130.2263167,4,bhm,5,1
4842,721_1,PAC 2014-29,2014,5,18,721,714177.0269,939821.1235,-130.30985,53.38643335,-130.3107167,53.38685001,8.649350649,8.135401726,1.198725056,11,1,53.38643335,-130.30985,8.649350649,bhm,3,1
2192,173_4,PAC 2015-36,2015,5,18,173,615664.9073,864334.8809,-131.6979666,52.64883334,-131.6973333,52.64893335,13.33333333,13,1.711111111,5,0,52.64883334,-131.6979666,13.33333333,bhm,3,1
3450,385_2,PAC 2015-36,2015,5,18,385,618237.5621,864558.0524,-131.6599667,52.65259997,-131.65995,52.65170002,17,18,1,3,0,52.65259997,-131.6599667,17,bhm,6,1
2202,175_1,PAC 2015-36,2015,5,18,175,616531.3898,864770.0827,-131.6858334,52.65324999,-131.6861834,52.65313333,16,18,2,1,0,52.65324999,-131.6858334,16,bhm,3,1
2906,295_2,PAC 2015-36,2015,5,18,295,614749.9156,865052.9977,-131.7122334,52.65458336,-131.7133167,52.65428333,14.675,17,2.325,4,0,52.65458336,-131.7122334,14.675,bhm,4,1
2212,177_3,PAC 2015-36,2015,5,18,177,616877.107,865411.0472,-131.6811333,52.65938333,-131.6809,52.65933336,15,15,0,1,0,52.65938333,-131.6811333,15,bhm,2,1
2195,174_2,PAC 2015-36,2015,5,18,174,614555.9165,867636.0531,-131.7181,52.67746665,-131.7187833,52.67673333,15.44827586,18,2.551724138,2,0,52.67746665,-131.7181,15.44827586,bhm,7,1
3456,386_10,PAC 2015-36,2015,5,18,386,615719.0013,868488.3309,-131.7038666,52.68561668,-131.70225,52.68595002,-2,-2,0,1,0,52.68561668,-131.7038666,-2,bhm,7,1
2910,296_3,PAC 2015-36,2015,5,18,296,612136.8707,870231.7466,-131.7568167,52.69906667,-131.7570167,52.69876664,10.22580645,12,1.774193548,3,0,52.69906667,-131.7568167,10.22580645,bhm,3,1
2915,297_3,PAC 2015-36,2015,5,18,297,611485.0511,870346.2948,-131.7665833,52.69961669,-131.7672167,52.69873333,6.142857143,6,0.551020408,6,1,52.69961669,-131.7665833,6.142857143,bhm,6,1
2237,182_6,PAC 2015-36,2015,5,18,182,611776.1984,874438.8027,-131.7682334,52.73623333,-131.7674,52.73633334,0.321428571,1,1.392857143,3,1,52.73623333,-131.7682334,0.321428571,bhm,5,1
1063,1350_2,PAC2018-105,2018,9,18,1350,883107.9218,649226.5764,-127.6615667,50.84523335,-127.6618834,50.84516665,9.677419355,9.691460609,1.950235582,2,0,50.84523335,-127.6615667,9.677419355,bhm,3,1
1074,1354_10,PAC2018-105,2018,9,18,1354,882241.7451,651723.0939,-127.673,50.86821664,-127.6743667,50.86756668,-3,-2.550188303,0.449811697,1,0,50.86821664,-127.673,-3,bhm,5,1
1096,1359_1,PAC2018-105,2018,9,18,1359,875240.9965,656261.9781,-127.7757333,50.90645002,-127.77655,50.9046833,15,13.70784473,1.292155266,3,0,50.90645002,-127.7757333,15,bhm,8,1
1084,1356_2,PAC2018-105,2018,9,18,1356,880008.6076,656337.4795,-127.7078667,50.90833333,-127.7079166,50.90823332,11,9.693553925,1.306446075,1,0,50.90833333,-127.7078667,11,bhm,3,1
1354,1410_5,PAC2018-105,2018,9,18,1410,877823.587,656580.4906,-127.7384,50.91026669,-127.7391666,50.91013336,4,4.135820389,1.378606796,3,1,50.91026669,-127.7384,4,bhm,5,1
1092,1358_2,PAC2018-105,2018,9,18,1358,876690.0895,656668.4526,-127.7551667,50.91058331,-127.7552834,50.91018333,13,14.25592327,1.255923271,1,0,50.91058331,-127.7551667,13,bhm,4,1
1649,1480_10,PAC 2019-021,2019,9,18,1480,715507.7451,1035105.944,-130.3762333,54.23981667,-130.3794,54.23878333,2.333333333,2.471522808,0.490507603,2,0,54.23981667,-130.3762333,2.333333333,bhm,7,1
1624,1477_10,PAC 2019-021,2019,9,18,1477,717605.0664,1036763.676,-130.34935,54.2544,-130.3478167,54.25505001,-1,-0.040034745,0.959965255,1,0,54.2544,-130.34935,-1,bhm,6,1
1642,1479_4,PAC 2019-021,2019,9,18,1479,712658.9206,1037497.567,-130.4245667,54.25888333,-130.4203333,54.26003334,8,8.045869827,0.045869827,1,1,54.25888333,-130.4245667,8,bhm,9,1
1630,1478_11,PAC 2019-021,2019,9,18,1478,710653.5764,1040016.745,-130.45915,54.27929999,-130.4560167,54.28128335,4,3.66331625,0.33668375,4,0,54.27929999,-130.45915,4,bhm,7,1
1670,1483_10,PAC 2019-021,2019,9,18,1483,709585.0758,1043074.775,-130.47895,54.3074,-130.4765667,54.30708332,2,2.313499928,0.313499928,1,0,54.3074,-130.47895,2,bhm,8,1
1678,1484_1,PAC 2019-021,2019,9,18,1484,715127.2531,1043411.876,-130.39235,54.31340001,-130.3961,54.31486667,4,3.814524412,0.185475588,2,0,54.31340001,-130.39235,4,bhm,6,1
1667,1482_5,PAC 2019-021,2019,9,18,1482,714169.9183,1043841.823,-130.4077,54.31644999,-130.4063,54.31668332,1,1.085726976,0.085726976,6,0,54.31644999,-130.4077,1,bhm,3,1
1519,1456_10,PAC 2019-021,2019,9,18,1456,713883.5378,1045016.467,-130.41305,54.32564999,-130.4121333,54.32824999,2,1.899943471,0.100056529,3,0,54.32564999,-130.41305,2,bhm,7,1
1510,1455_10,PAC 2019-021,2019,9,18,1455,715295.2124,1044991.288,-130.3897667,54.32639999,-130.3913667,54.32793334,5.5,5.309952736,0.5,2,0,54.32639999,-130.3897667,5.5,bhm,9,1
1526,1457_11,PAC 2019-021,2019,9,18,1457,713348.823,1046447.627,-130.4245667,54.33879999,-130.4218,54.33950001,1,1.158975959,0.158975959,4,0,54.33879999,-130.4245667,1,bhm,4,1
2065,1542_1,PAC2021-09,2021,9,18,1542,1062880.919,429544.882,-125.1438167,48.8784167,-125.1437667,48.87830003,0.602599817,0,1.360956933,2,0,48.8784167,-125.1438167,0.602599817,bhm,2,1
2067,1543_1,PAC2021-09,2021,9,18,1543,1062672.155,430209.9634,-125.1469667,48.88495,-125.1476833,48.88550002,0.018819127,-0.144340858,0.195031903,3,0,48.88495,-125.1469667,0.018819127,bhm,5,1
4851,724_1,PAC 2014-29,2014,5,19,724,710499.3045,945257.0105,-130.3693667,53.43294999,-130.3670667,53.43345,8,8.009407043,0.009407043,4,1,53.43294999,-130.3693667,8,bhm,7,1
4866,726_4,PAC 2014-29,2014,5,19,726,708334.1976,947633.4442,-130.4049833,53.45279999,-130.4031333,53.45338332,7.666666667,6.890642166,1.036700256,8,1,53.45279999,-130.4049833,7.666666667,bhm,5,1
