x1,location_code_numeric,dec_lat,dec_long,location,depth,pres_abs,density_m2,totalpycnos,area,population_phase,depth_bin,event_year,date,region_full,region_shall,region_deep,source,b_time,max_depth,abundance,date_2,wasting,wasting_presence,site_ymd,n,multiple_surveys
14263,48.03907_-122.4033,48.03907,-122.4033,n/a,NA,0,NA,NA,NA,Decline,shallow,2016,8/25/2016,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.03907_-122.4033_8/25/2016,1,0
14250,48.03907_-122.4033,48.03907,-122.4033,n/a,NA,0,NA,NA,NA,Decline,shallow,2016,8/3/2016,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.03907_-122.4033_8/3/2016,1,0
14377,48.03907_-122.4033,48.03907,-122.4033,n/a,NA,0,NA,NA,NA,Decline,shallow,2015,9/15/2015,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.03907_-122.4033_9/15/2015,1,0
14406,48.03907_-122.4033,48.03907,-122.4033,n/a,NA,0,NA,NA,NA,Current,shallow,2018,9/21/2018,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.03907_-122.4033_9/21/2018,1,0
14391,48.03907_-122.4033,48.03907,-122.4033,n/a,NA,0,NA,NA,NA,Decline,shallow,2016,9/22/2016,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.03907_-122.4033_9/22/2016,1,0
14413,48.03907_-122.4033,48.03907,-122.4033,n/a,NA,0,NA,NA,NA,Current,shallow,2019,9/24/2019,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.03907_-122.4033_9/24/2019,1,0
14363,48.03907_-122.4033,48.03907,-122.4033,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,9/6/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.03907_-122.4033_9/6/2014,1,0
14175,48.0848_-122.5216,48.0848,-122.5216,n/a,NA,1,NA,NA,NA,Current,shallow,2019,7/21/2019,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.0848_-122.5216_7/21/2019,1,0
14177,48.0848_-122.5216,48.0848,-122.5216,n/a,NA,1,NA,NA,NA,Current,shallow,2019,7/25/2019,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.0848_-122.5216_7/25/2019,1,0
13438,48.11586_-122.7497,48.11586,-122.7497,n/a,NA,0,NA,NA,NA,Decline,shallow,2015,1/17/2015,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.11586_-122.7497_1/17/2015,1,0
13764,48.11586_-122.7497,48.11586,-122.7497,n/a,NA,1,NA,NA,NA,Current,shallow,2019,3/29/2019,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.11586_-122.7497_3/29/2019,1,0
13737,48.11586_-122.7497,48.11586,-122.7497,n/a,NA,1,NA,NA,NA,Current,shallow,2017,3/30/2017,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.11586_-122.7497_3/30/2017,1,0
14417,48.11586_-122.7497,48.11586,-122.7497,n/a,NA,0,NA,NA,NA,Current,shallow,2019,9/29/2019,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.11586_-122.7497_9/29/2019,1,0
14178,48.11853_-123.3157,48.11853,-123.3157,n/a,NA,1,NA,NA,NA,Current,shallow,2019,7/25/2019,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.11853_-123.3157_7/25/2019,1,0
14694,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,1,NA,NA,NA,Decline,shallow,2015,11/22/2015,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.13562_-122.7603_11/22/2015,1,0
14822,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,1,NA,NA,NA,Decline,shallow,2016,12/21/2016,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.13562_-122.7603_12/21/2016,1,0
14831,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,0,NA,NA,NA,Current,shallow,2018,12/21/2018,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.13562_-122.7603_12/21/2018,1,0
13725,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,1,NA,NA,NA,Current,shallow,2017,3/1/2017,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.13562_-122.7603_3/1/2017,1,0
13742,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,1,NA,NA,NA,Current,shallow,2018,3/11/2018,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.13562_-122.7603_3/11/2018,1,0
13759,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,1,NA,NA,NA,Current,shallow,2019,3/17/2019,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.13562_-122.7603_3/17/2019,1,0
13692,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,3/19/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.13562_-122.7603_3/19/2014,1,0
13752,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,1,NA,NA,NA,Current,shallow,2018,3/29/2018,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.13562_-122.7603_3/29/2018,1,0
13785,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,4/10/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.13562_-122.7603_4/10/2014,1,0
13790,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,4/14/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.13562_-122.7603_4/14/2014,1,0
13843,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,1,NA,NA,NA,Current,shallow,2018,4/14/2018,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.13562_-122.7603_4/14/2018,1,0
13845,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,1,NA,NA,NA,Current,shallow,2018,4/21/2018,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.13562_-122.7603_4/21/2018,1,0
13915,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,0,NA,NA,NA,Decline,shallow,2015,5/11/2015,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.13562_-122.7603_5/11/2015,1,0
13952,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,1,NA,NA,NA,Current,shallow,2019,5/12/2019,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.13562_-122.7603_5/12/2019,1,0
14044,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,1,NA,NA,NA,Current,shallow,2018,6/6/2018,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.13562_-122.7603_6/6/2018,1,0
14278,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,1,NA,NA,NA,Current,shallow,2018,8/18/2018,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.13562_-122.7603_8/18/2018,1,0
14280,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,1,NA,NA,NA,Current,shallow,2018,8/22/2018,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.13562_-122.7603_8/22/2018,1,0
14290,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,1,NA,NA,NA,Current,shallow,2019,8/25/2019,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.13562_-122.7603_8/25/2019,1,0
14264,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,1,NA,NA,NA,Decline,shallow,2016,8/26/2016,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.13562_-122.7603_8/26/2016,1,0
14285,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,0,NA,NA,NA,Current,shallow,2019,8/8/2019,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.13562_-122.7603_8/8/2019,1,0
14399,48.13562_-122.7603,48.13562,-122.7603,n/a,NA,1,NA,NA,NA,Current,shallow,2017,9/3/2017,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.13562_-122.7603_9/3/2017,1,0
13949,48.14094_-123.4248,48.14094,-123.4248,n/a,NA,1,NA,NA,NA,Current,shallow,2019,5/3/2019,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.14094_-123.4248_5/3/2019,1,0
14404,48.14094_-123.4248,48.14094,-123.4248,n/a,NA,1,NA,NA,NA,Current,shallow,2018,9/14/2018,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.14094_-123.4248_9/14/2018,1,0
13700,48.14252_-122.7913,48.14252,-122.7913,n/a,NA,0,NA,NA,NA,Decline,shallow,2014,3/24/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.14252_-122.7913_3/24/2014,1,0
13476,48.14962_-122.5156,48.14962,-122.5156,n/a,NA,0,NA,NA,NA,Current,shallow,2019,1/21/2019,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.14962_-122.5156_1/21/2019,2,1
13468,48.14962_-122.5156,48.14962,-122.5156,n/a,NA,0,NA,NA,NA,Current,shallow,2018,1/29/2018,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.14962_-122.5156_1/29/2018,1,0
14548,48.14962_-122.5156,48.14962,-122.5156,n/a,NA,0,NA,NA,NA,Current,shallow,2018,10/19/2018,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.14962_-122.5156_10/19/2018,1,0
14556,48.14962_-122.5156,48.14962,-122.5156,n/a,NA,0,NA,NA,NA,Current,shallow,2019,10/21/2019,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.14962_-122.5156_10/21/2019,1,0
14820,48.14962_-122.5156,48.14962,-122.5156,n/a,NA,1,NA,NA,NA,Decline,shallow,2016,12/12/2016,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.14962_-122.5156_12/12/2016,1,0
13747,48.14962_-122.5156,48.14962,-122.5156,n/a,NA,1,NA,NA,NA,Current,shallow,2018,3/19/2018,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.14962_-122.5156_3/19/2018,1,0
13851,48.14962_-122.5156,48.14962,-122.5156,n/a,NA,1,NA,NA,NA,Current,shallow,2019,4/15/2019,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.14962_-122.5156_4/15/2019,1,0
14176,48.14962_-122.5156,48.14962,-122.5156,n/a,NA,1,NA,NA,NA,Current,shallow,2019,7/22/2019,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.14962_-122.5156_7/22/2019,1,0
14376,48.14962_-122.5156,48.14962,-122.5156,n/a,NA,0,NA,NA,NA,Decline,shallow,2015,9/10/2015,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.14962_-122.5156_9/10/2015,1,0
13422,48.15063_-123.6366,48.15063,-123.6366,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,1/26/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15063_-123.6366_1/26/2014,1,0
13411,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,1/20/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_1/20/2014,1,0
13448,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2016,1/3/2016,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.15337_-122.6781_1/3/2016,1,0
13428,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,1/30/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_1/30/2014,1,0
13469,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,0,NA,NA,NA,Current,shallow,2018,1/30/2018,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.15337_-122.6781_1/30/2018,1,0
13460,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Current,shallow,2017,1/8/2017,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.15337_-122.6781_1/8/2017,1,0
14513,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2015,10/1/2015,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_10/1/2015,1,0
14528,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2016,10/2/2016,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.15337_-122.6781_10/2/2016,1,0
14542,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Current,shallow,2017,10/22/2017,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.15337_-122.6781_10/22/2017,1,0
14525,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2015,10/27/2015,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_10/27/2015,1,0
14714,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Current,shallow,2018,11/11/2018,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.15337_-122.6781_11/11/2018,1,0
14815,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2016,12/1/2016,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.15337_-122.6781_12/1/2016,1,0
14811,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2015,12/14/2015,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_12/14/2015,1,0
14763,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2013,12/4/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,48.15337_-122.6781_12/4/2013,1,0
14771,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2013,12/7/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,48.15337_-122.6781_12/7/2013,1,0
13551,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,2/10/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_2/10/2014,1,0
13558,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,2/13/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_2/13/2014,1,0
13581,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,0,NA,NA,NA,Decline,shallow,2015,2/16/2015,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_2/16/2015,1,0
13565,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,2/20/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_2/20/2014,1,0
13588,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2015,2/27/2015,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_2/27/2015,1,0
13579,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,2/28/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_2/28/2014,1,0
13666,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,3/11/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_3/11/2014,1,0
13674,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,3/13/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_3/13/2014,1,0
13734,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Current,shallow,2017,3/25/2017,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.15337_-122.6781_3/25/2017,1,0
13704,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,3/27/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_3/27/2014,1,0
13719,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2016,3/7/2016,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.15337_-122.6781_3/7/2016,1,0
13826,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,0,NA,NA,NA,Current,shallow,2017,4/11/2017,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.15337_-122.6781_4/11/2017,1,0
13789,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,4/12/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_4/12/2014,1,0
13800,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,4/27/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_4/27/2014,2,1
13886,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,5/10/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_5/10/2014,2,1
13908,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,5/25/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_5/25/2014,1,0
14011,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,6/18/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_6/18/2014,1,0
14015,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,6/21/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_6/21/2014,1,0
13995,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,6/6/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_6/6/2014,1,0
13997,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,6/7/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_6/7/2014,1,0
14140,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2016,7/1/2016,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.15337_-122.6781_7/1/2016,1,0
14110,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,7/16/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_7/16/2014,1,0
14152,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2016,7/16/2016,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.15337_-122.6781_7/16/2016,1,0
14124,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,0,NA,NA,NA,Decline,shallow,2014,7/26/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_7/26/2014,1,0
14180,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Current,shallow,2019,7/26/2019,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.15337_-122.6781_7/26/2019,1,0
14142,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2016,7/4/2016,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.15337_-122.6781_7/4/2016,1,0
14228,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,0,NA,NA,NA,Decline,shallow,2014,8/14/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_8/14/2014,1,0
14218,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,0,NA,NA,NA,Decline,shallow,2014,8/2/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_8/2/2014,1,0
14241,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,8/30/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_8/30/2014,1,0
14220,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,0,NA,NA,NA,Decline,shallow,2014,8/4/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_8/4/2014,1,0
14366,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,0,NA,NA,NA,Decline,shallow,2014,9/13/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15337_-122.6781_9/13/2014,1,0
14389,48.15337_-122.6781,48.15337,-122.6781,n/a,NA,1,NA,NA,NA,Decline,shallow,2016,9/19/2016,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,0,48.15337_-122.6781_9/19/2016,1,0
14120,48.15468_-123.6441,48.15468,-123.6441,n/a,NA,0,NA,NA,NA,Decline,shallow,2014,7/23/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15468_-123.6441_7/23/2014,1,0
13402,48.15787_-122.6684,48.15787,-122.6684,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,1/16/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15787_-122.6684_1/16/2014,1,0
13412,48.15787_-122.6684,48.15787,-122.6684,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,1/20/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15787_-122.6684_1/20/2014,1,0
13382,48.15787_-122.6684,48.15787,-122.6684,n/a,NA,1,NA,NA,NA,Decline,shallow,2014,1/4/2014,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15787_-122.6684_1/4/2014,2,1
14799,48.15787_-122.6684,48.15787,-122.6684,n/a,NA,1,NA,NA,NA,Decline,shallow,2013,12/31/2013,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,0,0,48.15787_-122.6684_12/31/2013,1,0
13582,48.15787_-122.6684,48.15787,-122.6684,n/a,NA,0,NA,NA,NA,Decline,shallow,2015,2/16/2015,Salish Sea,SalishSea,Canada + Puget Sound,MARINe_CitSciObs_Global,NA,NA,NA,NA,1,1,48.15787_-122.6684_2/16/2015,1,0
