year,month,day,stat_area,sub_area,num_quadrats,num_pycno,presence,bottom_time,lat,lon,depth,source
2018,NA,NA,2,NA,16,4,1,52,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,53,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,54,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,81,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,39,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,37,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,54,NA,NA,NA,abalone
2018,NA,NA,2,NA,16,0,0,60,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,86,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,51,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,53,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,35,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,40,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,99,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,41,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,29,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,66,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,51,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,37,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,76,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,63,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,57,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,74,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,27,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,86,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,40,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,37,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,33,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,51,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,73,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,44,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,46,NA,NA,NA,abalone
2018,NA,NA,26,NA,16,0,0,67,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,54,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,35,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,43,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,41,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,39,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,29,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,28,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,47,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,46,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,57,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,54,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,1,1,52,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,36,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,34,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,54,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,27,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,30,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,38,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,72,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,68,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,30,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,40,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,65,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,5,1,58,NA,NA,NA,abalone
2018,NA,NA,27,NA,15,1,1,94,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,51,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,53,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,59,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,24,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,63,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,66,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,33,NA,NA,NA,abalone
2018,NA,NA,27,NA,16,0,0,30,NA,NA,NA,abalone
2018,NA,NA,27,NA,8,0,0,35,NA,NA,NA,abalone
2019,NA,NA,11,NA,16,0,0,36,NA,NA,NA,abalone
2019,NA,NA,11,NA,16,0,0,57,NA,NA,NA,abalone
2019,NA,NA,11,NA,16,0,0,63,NA,NA,NA,abalone
2019,NA,NA,11,NA,16,0,0,65,NA,NA,NA,abalone
2019,NA,NA,11,NA,16,0,0,44,NA,NA,NA,abalone
2019,NA,NA,11,NA,16,0,0,56,NA,NA,NA,abalone
2019,NA,NA,11,NA,16,1,1,59,NA,NA,NA,abalone
2019,NA,NA,11,NA,16,0,0,27,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,39,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,48,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,60,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,63,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,61,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,51,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,44,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,74,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,64,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,78,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,1,1,68,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,55,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,45,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,1,1,62,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,51,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,72,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,58,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,47,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,1,1,52,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,50,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,35,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,75,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,49,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,89,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,72,NA,NA,NA,abalone
2019,NA,NA,12,NA,16,0,0,47,NA,NA,NA,abalone
2019,NA,NA,13,NA,16,0,0,37,NA,NA,NA,abalone
2019,NA,NA,13,NA,16,0,0,36,NA,NA,NA,abalone
2019,NA,NA,13,NA,16,0,0,54,NA,NA,NA,abalone
2019,NA,NA,13,NA,16,9,1,50,NA,NA,NA,abalone
2019,NA,NA,14,NA,16,0,0,42,NA,NA,NA,abalone
2019,NA,NA,14,NA,16,0,0,49,NA,NA,NA,abalone
2019,NA,NA,14,NA,16,0,0,63,NA,NA,NA,abalone
2019,NA,NA,14,NA,16,0,0,45,NA,NA,NA,abalone
2019,NA,NA,14,NA,16,0,0,36,NA,NA,NA,abalone
2019,NA,NA,15,NA,16,2,1,51,NA,NA,NA,abalone
2019,NA,NA,15,NA,16,0,0,40,NA,NA,NA,abalone
2019,NA,NA,15,NA,16,8,1,30,NA,NA,NA,abalone
2019,NA,NA,15,NA,16,10,1,47,NA,NA,NA,abalone
2019,NA,NA,15,NA,16,9,1,48,NA,NA,NA,abalone
2019,NA,NA,15,NA,16,4,1,34,NA,NA,NA,abalone
2019,NA,NA,15,NA,16,1,1,42,NA,NA,NA,abalone
2019,NA,NA,15,NA,12,0,0,28,NA,NA,NA,abalone
2019,NA,NA,15,NA,16,0,0,38,NA,NA,NA,abalone
2019,NA,NA,15,NA,16,1,1,45,NA,NA,NA,abalone
2019,NA,NA,16,NA,16,0,0,52,NA,NA,NA,abalone
2019,NA,NA,16,NA,16,2,1,54,NA,NA,NA,abalone
2019,NA,NA,16,NA,16,0,0,47,NA,NA,NA,abalone
2019,NA,NA,16,NA,16,0,0,42,NA,NA,NA,abalone
2019,NA,NA,16,NA,16,1,1,37,NA,NA,NA,abalone
2019,NA,NA,16,NA,16,5,1,39,NA,NA,NA,abalone
2019,NA,NA,16,NA,16,1,1,32,NA,NA,NA,abalone
2019,NA,NA,16,NA,16,4,1,52,NA,NA,NA,abalone
2019,NA,NA,16,NA,16,0,0,29,NA,NA,NA,abalone
2019,NA,NA,19,NA,16,0,0,48,NA,NA,NA,abalone
2019,NA,NA,20,NA,16,1,1,47,NA,NA,NA,abalone
2019,NA,NA,20,NA,16,0,0,62,NA,NA,NA,abalone
2019,NA,NA,20,NA,16,1,1,63,NA,NA,NA,abalone
2019,NA,NA,20,NA,16,0,0,70,NA,NA,NA,abalone
2019,NA,NA,20,NA,16,0,0,52,NA,NA,NA,abalone
2019,NA,NA,20,NA,16,1,1,40,NA,NA,NA,abalone
2019,NA,NA,20,NA,16,0,0,62,NA,NA,NA,abalone
2019,NA,NA,20,NA,16,0,0,50,NA,NA,NA,abalone
2019,NA,NA,20,NA,16,1,1,48,NA,NA,NA,abalone
2019,NA,NA,20,NA,16,0,0,50,NA,NA,NA,abalone
2019,NA,NA,20,NA,16,0,0,54,NA,NA,NA,abalone
2019,NA,NA,20,NA,16,0,0,34,NA,NA,NA,abalone
2019,NA,NA,20,NA,16,0,0,46,NA,NA,NA,abalone
2019,NA,NA,20,NA,16,0,0,65,NA,NA,NA,abalone
2019,NA,NA,20,NA,16,0,0,53,NA,NA,NA,abalone
2019,NA,NA,20,NA,16,0,0,60,NA,NA,NA,abalone
2019,NA,NA,20,NA,16,0,0,54,NA,NA,NA,abalone
2019,NA,NA,20,NA,16,0,0,68,NA,NA,NA,abalone
2021,NA,NA,3,NA,16,0,0,53,NA,NA,NA,abalone
2021,NA,NA,3,NA,16,0,0,54,NA,NA,NA,abalone
2021,NA,NA,3,NA,16,0,0,47,NA,NA,NA,abalone
2021,NA,NA,3,NA,16,0,0,58,NA,NA,NA,abalone
2021,NA,NA,3,NA,16,0,0,43,NA,NA,NA,abalone
2021,NA,NA,3,NA,16,0,0,44,NA,NA,NA,abalone
2021,NA,NA,3,NA,16,0,0,41,NA,NA,NA,abalone
2021,NA,NA,3,NA,16,0,0,77,NA,NA,NA,abalone
2021,NA,NA,3,NA,16,0,0,80,NA,NA,NA,abalone
2021,NA,NA,3,NA,16,0,0,46,NA,NA,NA,abalone
2021,NA,NA,3,NA,8,0,0,34,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,51,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,66,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,41,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,51,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,33,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,27,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,88,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,46,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,75,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,71,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,60,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,73,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,3,1,31,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,64,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,68,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,50,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,52,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,73,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,38,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,75,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,40,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,49,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,67,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,4,1,58,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,81,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,65,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,42,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,39,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,47,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,51,NA,NA,NA,abalone
2021,NA,NA,4,NA,3,0,0,30,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,36,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,70,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,67,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,81,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,74,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,107,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,59,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,32,NA,NA,NA,abalone
2021,NA,NA,4,NA,16,0,0,74,NA,NA,NA,abalone
2014,5,1,NA,NA,5,NA,1,NA,53.12483333,-129.7523,-0.918918919,bhm
2014,5,1,NA,NA,1,NA,0,NA,53.1642,-129.9359166,-1,bhm
2014,5,1,NA,NA,7,NA,1,NA,53.16441666,-129.9387,1.708333333,bhm
2014,5,1,NA,NA,3,NA,0,NA,53.16550001,-129.9567834,2.416666667,bhm
2014,5,1,NA,NA,11,NA,1,NA,53.17376666,-129.9711166,11.22058824,bhm
2015,5,1,NA,NA,4,NA,1,NA,52.09748333,-130.9422333,14.25925926,bhm
2015,5,1,NA,NA,3,NA,1,NA,52.10048333,-131.0177167,14,bhm
2015,5,1,NA,NA,5,NA,1,NA,52.1011,-131.0041,-0.203703704,bhm
2015,5,1,NA,NA,6,NA,1,NA,52.10746667,-130.98255,1.714285714,bhm
2015,5,1,NA,NA,2,NA,1,NA,52.11155,-130.99505,6,bhm
2015,5,1,NA,NA,1,NA,0,NA,52.1194,-131.0439833,16,bhm
2015,5,1,NA,NA,3,NA,0,NA,52.12758334,-131.0488833,7.722222222,bhm
2015,5,1,NA,NA,4,NA,1,NA,52.12928333,-131.0195167,4.263157895,bhm
2015,5,1,NA,NA,2,NA,0,NA,52.1297,-131.03015,15.5,bhm
2015,5,1,NA,NA,11,NA,1,NA,52.15066667,-131.0552,8.111111111,bhm
2015,5,1,NA,NA,12,NA,1,NA,52.15276667,-131.0946,5.915384615,bhm
2015,5,1,NA,NA,3,NA,1,NA,52.69008331,-131.44195,9.695652174,bhm
2018,6,1,NA,NA,3,NA,0,NA,52.76068331,-131.9446833,14.4,bhm
2018,6,1,NA,NA,2,NA,0,NA,52.76385002,-131.9630334,15.125,bhm
2018,6,1,NA,NA,6,NA,0,NA,52.79263331,-131.9932667,15.32142857,bhm
2018,6,1,NA,NA,4,NA,0,NA,52.84746666,-132.0710167,11.90322581,bhm
2018,9,1,NA,NA,2,NA,0,NA,50.85698331,-127.6545333,12.35294118,bhm
2018,9,1,NA,NA,7,NA,1,NA,50.87610003,-127.6665,14.24242424,bhm
2018,9,1,NA,NA,9,NA,1,NA,50.8784167,-127.6714834,6.341772152,bhm
2018,9,1,NA,NA,4,NA,1,NA,50.89650002,-127.6879167,4.00952381,bhm
2018,9,1,NA,NA,3,NA,1,NA,50.91365,-127.7370333,13.03921569,bhm
2014,5,2,NA,NA,5,NA,1,NA,53.55125001,-130.0654,13.43333333,bhm
2014,5,2,NA,NA,7,NA,1,NA,53.56264998,-130.0801167,2,bhm
2014,5,2,NA,NA,1,NA,0,NA,53.57181664,-130.1917,15,bhm
2014,5,2,NA,NA,2,NA,1,NA,53.58031667,-130.1916,0.032258065,bhm
2014,5,2,NA,NA,2,NA,0,NA,53.5927,-130.22555,12,bhm
2014,5,2,NA,NA,13,NA,1,NA,53.61149998,-130.2954167,0.105263158,bhm
2014,5,2,NA,NA,7,NA,1,NA,53.64521669,-130.3539333,4.236842105,bhm
2015,5,2,NA,NA,3,NA,0,NA,52.57786668,-131.4157,1,bhm
2015,5,2,NA,NA,3,NA,0,NA,52.59988333,-131.4296333,14.73529412,bhm
2015,5,2,NA,NA,3,NA,0,NA,52.62346668,-131.4232667,15,bhm
2015,5,2,NA,NA,1,NA,0,NA,52.63986664,-131.4211833,14,bhm
2015,5,2,NA,NA,6,NA,1,NA,52.65703335,-131.45185,8,bhm
2015,5,2,NA,NA,2,NA,0,NA,52.66511669,-131.4222333,0.75,bhm
2015,5,2,NA,NA,4,NA,1,NA,52.67715003,-131.4465167,9.233333333,bhm
2015,5,2,NA,NA,2,NA,0,NA,52.714,-131.44395,5,bhm
2015,5,2,NA,NA,1,NA,1,NA,52.73676669,-131.4834333,2,bhm
2018,6,2,NA,NA,4,NA,0,NA,53.12833333,-132.4031,10.40740741,bhm
2018,6,2,NA,NA,5,NA,0,NA,53.13370001,-132.3565833,15.37037037,bhm
2018,6,2,NA,NA,1,NA,0,NA,53.1368,-132.5301,6,bhm
2018,6,2,NA,NA,7,NA,0,NA,53.13903333,-132.4783167,14.76470588,bhm
2017,9,2,NA,NA,2,NA,0,NA,48.37563334,-123.9213333,16,bhm
2017,9,2,NA,NA,3,NA,0,NA,48.3757,-123.86205,4,bhm
2017,9,2,NA,NA,3,NA,0,NA,48.37784999,-123.8771833,6,bhm
2017,9,2,NA,NA,7,NA,1,NA,48.3783,-123.8989333,2,bhm
2017,9,2,NA,NA,15,NA,0,NA,48.38275,-123.9426833,5.724770642,bhm
2017,9,2,NA,NA,4,NA,0,NA,48.39116666,-123.9798167,7,bhm
2017,9,2,NA,NA,2,NA,0,NA,48.39258334,-123.9592667,3,bhm
2017,9,2,NA,NA,2,NA,0,NA,48.40271667,-123.9946833,4,bhm
2017,9,2,NA,NA,5,NA,0,NA,48.41574999,-124.0351833,3,bhm
2017,9,2,NA,NA,8,NA,0,NA,48.41941668,-124.0652333,5.461538462,bhm
2017,9,2,NA,NA,1,NA,1,NA,48.42563334,-124.0865167,0,bhm
2018,9,2,NA,NA,1,NA,0,NA,50.83863335,-127.6756833,13,bhm
2018,9,2,NA,NA,5,NA,1,NA,50.85223331,-127.7189166,2.048192771,bhm
2018,9,2,NA,NA,1,NA,0,NA,50.86054999,-127.7577167,7,bhm
2014,5,3,NA,NA,3,NA,1,NA,53.53700002,-130.5032833,-2,bhm
2014,5,3,NA,NA,2,NA,1,NA,53.5425333,-130.5253333,-0.25,bhm
2014,5,3,NA,NA,3,NA,0,NA,53.55958335,-130.5492,12.08333333,bhm
2014,5,3,NA,NA,1,NA,1,NA,53.57950001,-130.5504833,3,bhm
2014,5,3,NA,NA,3,NA,1,NA,53.5947333,-130.5766333,3.909090909,bhm
2014,5,3,NA,NA,1,NA,1,NA,53.59848334,-130.5649,3,bhm
2014,5,3,NA,NA,2,NA,1,NA,53.59986668,-130.5460334,7,bhm
2018,6,3,NA,NA,2,NA,0,NA,53.15143334,-132.57235,0.272727273,bhm
2018,6,3,NA,NA,3,NA,0,NA,53.15475,-132.5175333,11.14285714,bhm
2018,6,3,NA,NA,3,NA,0,NA,53.17096667,-132.4414333,13.0952381,bhm
2018,6,3,NA,NA,2,NA,0,NA,53.18216667,-132.5606167,7.5,bhm
2018,6,3,NA,NA,6,NA,0,NA,53.22013334,-132.47715,15.71428571,bhm
2014,9,3,NA,NA,3,NA,1,NA,53.41526667,-129.83725,10.79310345,bhm
2014,9,3,NA,NA,5,NA,1,NA,53.43368333,-129.8404,8.315789474,bhm
2014,9,3,NA,NA,1,NA,1,NA,53.44876668,-129.8337166,0,bhm
2014,9,3,NA,NA,3,NA,1,NA,53.45091667,-129.8014333,-0.405405405,bhm
2014,9,3,NA,NA,5,NA,1,NA,53.45521666,-129.8432667,1.352941176,bhm
2014,9,3,NA,NA,6,NA,1,NA,53.47018334,-129.9041334,11.83333333,bhm
2014,9,3,NA,NA,1,NA,1,NA,53.47843332,-129.92305,14,bhm
2014,9,3,NA,NA,2,NA,1,NA,53.48999999,-129.9008666,13,bhm
2014,9,3,NA,NA,1,NA,1,NA,53.5162,-129.9019167,-2,bhm
2014,9,3,NA,NA,10,NA,1,NA,53.53116668,-129.8828334,-1.777777778,bhm
2014,9,3,NA,NA,1,NA,0,NA,53.54688333,-129.9323167,12,bhm
2017,9,3,NA,NA,11,NA,0,NA,48.45984999,-124.22365,9.476923077,bhm
2017,9,3,NA,NA,6,NA,0,NA,48.46670001,-124.2458833,11.32142857,bhm
2017,9,3,NA,NA,10,NA,0,NA,48.48264999,-124.2895,14.78571429,bhm
2017,9,3,NA,NA,12,NA,0,NA,48.49595,-124.3050167,4.620853081,bhm
2017,9,3,NA,NA,6,NA,0,NA,48.50256666,-124.3201667,10.16666667,bhm
2017,9,3,NA,NA,4,NA,0,NA,48.5059,-124.3432,11.58333333,bhm
2017,9,3,NA,NA,2,NA,0,NA,48.50833333,-124.36835,13.46666667,bhm
2017,9,3,NA,NA,3,NA,0,NA,48.51418333,-124.394,10.25,bhm
2017,9,3,NA,NA,2,NA,1,NA,48.51845001,-124.4125333,3.810810811,bhm
2017,9,3,NA,NA,4,NA,0,NA,48.521,-124.43565,16,bhm
2018,9,3,NA,NA,9,NA,1,NA,50.80973333,-127.55265,10.0952381,bhm
2018,9,3,NA,NA,1,NA,1,NA,50.81184998,-127.4805,10,bhm
2018,9,3,NA,NA,1,NA,0,NA,50.81648331,-127.4823,10,bhm
2018,9,3,NA,NA,4,NA,1,NA,50.81908334,-127.56305,12.66071429,bhm
2018,9,3,NA,NA,4,NA,0,NA,50.82878335,-127.629,11.04651163,bhm
2018,9,3,NA,NA,3,NA,0,NA,50.83183333,-127.5341333,13.51428571,bhm
2014,5,4,NA,NA,2,NA,0,NA,53.46606668,-130.6059333,1.5,bhm
2014,5,4,NA,NA,11,NA,1,NA,53.47224998,-130.5795333,8.23125,bhm
2014,5,4,NA,NA,8,NA,1,NA,53.50053333,-130.6338667,2.243902439,bhm
2014,5,4,NA,NA,3,NA,1,NA,53.52025,-130.4923167,9.454545455,bhm
2015,5,4,NA,NA,1,NA,1,NA,52.09146667,-131.1372333,4,bhm
2015,5,4,NA,NA,2,NA,0,NA,52.09983333,-131.1427,14.38461538,bhm
2015,5,4,NA,NA,1,NA,1,NA,52.1073,-131.1362833,3,bhm
2015,5,4,NA,NA,4,NA,0,NA,52.12141666,-131.1715,1.745098039,bhm
2015,5,4,NA,NA,5,NA,1,NA,52.13458333,-131.145,1.19047619,bhm
2015,5,4,NA,NA,2,NA,0,NA,52.15933334,-131.1243333,7,bhm
2015,5,4,NA,NA,8,NA,1,NA,52.16455,-131.13865,12.43283582,bhm
2015,5,4,NA,NA,9,NA,1,NA,52.18875,-131.12355,10.17777778,bhm
2018,6,4,NA,NA,1,NA,0,NA,53.0965,-132.4589833,14,bhm
2018,6,4,NA,NA,5,NA,0,NA,53.1048,-132.4997833,2.076923077,bhm
2018,6,4,NA,NA,8,NA,0,NA,53.1426,-132.58405,2.424778761,bhm
2014,9,4,NA,NA,8,NA,1,NA,52.64360002,-129.43705,12,bhm
2014,9,4,NA,NA,2,NA,0,NA,52.66700001,-129.4129,-0.875,bhm
2014,9,4,NA,NA,1,NA,1,NA,52.69501667,-129.4198,15,bhm
2014,9,4,NA,NA,6,NA,1,NA,52.69975001,-129.2463167,2.1,bhm
2014,9,4,NA,NA,2,NA,1,NA,52.73655001,-129.2879833,12.63157895,bhm
2014,9,4,NA,NA,3,NA,1,NA,52.73878333,-129.3719,3.25862069,bhm
2014,9,4,NA,NA,10,NA,1,NA,52.77178332,-129.3888,3.264367816,bhm
2014,9,4,NA,NA,6,NA,1,NA,52.77415002,-129.3548667,12.52380952,bhm
2014,9,4,NA,NA,6,NA,1,NA,52.79051666,-129.39015,2.191780822,bhm
2014,9,4,NA,NA,2,NA,0,NA,52.80163333,-129.3435333,12.36363636,bhm
2014,9,4,NA,NA,2,NA,1,NA,52.82538331,-129.2777,2.419354839,bhm
2014,9,4,NA,NA,5,NA,1,NA,52.85493336,-129.3442167,1.265306122,bhm
2014,5,5,NA,NA,1,NA,1,NA,53.68453331,-130.4088333,2,bhm
2014,5,5,NA,NA,2,NA,1,NA,53.70300001,-130.3840167,-0.2,bhm
2014,5,5,NA,NA,3,NA,0,NA,53.71773332,-130.4154833,12.92307692,bhm
2014,5,5,NA,NA,3,NA,1,NA,53.73283335,-130.41985,5.88372093,bhm
2014,5,5,NA,NA,4,NA,1,NA,53.73758335,-130.4101167,4,bhm
2014,5,5,NA,NA,1,NA,1,NA,53.74368331,-130.3938833,14,bhm
2014,5,5,NA,NA,4,NA,1,NA,53.74788335,-130.37865,10,bhm
2014,5,5,NA,NA,6,NA,0,NA,53.75405,-130.3667167,1.166666667,bhm
2015,5,5,NA,NA,8,NA,1,NA,51.93754997,-131.0123667,12.19607843,bhm
2015,5,5,NA,NA,6,NA,1,NA,51.96018333,-131.0298667,12,bhm
2015,5,5,NA,NA,2,NA,1,NA,51.97281666,-131.0110167,7.380952381,bhm
2015,5,5,NA,NA,1,NA,0,NA,52.00211667,-131.0326,16,bhm
2015,5,5,NA,NA,4,NA,1,NA,52.00745,-130.97955,13.17647059,bhm
2015,5,5,NA,NA,3,NA,1,NA,52.01018333,-131.00805,8.75,bhm
2015,5,5,NA,NA,8,NA,1,NA,52.02383333,-131.0453,4,bhm
2015,5,5,NA,NA,7,NA,1,NA,52.02598333,-131.0033833,12.16666667,bhm
2018,6,5,NA,NA,1,NA,0,NA,53.01773333,-132.25705,13,bhm
2018,6,5,NA,NA,3,NA,0,NA,53.02658333,-132.3614167,16.06666667,bhm
2018,6,5,NA,NA,11,NA,0,NA,53.03291667,-132.42585,3.216216216,bhm
2018,6,5,NA,NA,4,NA,0,NA,53.0425,-132.3442333,1.844444444,bhm
2018,6,5,NA,NA,3,NA,0,NA,53.05771667,-132.2700667,0.285714286,bhm
2014,9,5,NA,NA,3,NA,1,NA,52.51546666,-129.3305833,-0.897435897,bhm
2014,9,5,NA,NA,2,NA,1,NA,52.55310001,-129.16755,3.444444444,bhm
2014,9,5,NA,NA,1,NA,1,NA,52.55601667,-129.1323333,10,bhm
2014,9,5,NA,NA,2,NA,1,NA,52.59669997,-129.1591667,4,bhm
2014,9,5,NA,NA,3,NA,1,NA,52.60138334,-129.1369833,2.92,bhm
2014,9,5,NA,NA,4,NA,1,NA,52.61005001,-129.1902167,8.405405405,bhm
2014,9,5,NA,NA,3,NA,1,NA,52.6287,-129.2132667,4.62962963,bhm
2014,9,5,NA,NA,2,NA,0,NA,52.64041665,-129.2181333,1.714285714,bhm
2014,9,5,NA,NA,4,NA,1,NA,52.65444997,-129.2303333,10.58333333,bhm
2014,9,5,NA,NA,3,NA,0,NA,52.67131666,-129.2187167,-0.409090909,bhm
2014,9,5,NA,NA,8,NA,1,NA,52.67361666,-129.2278833,0.819148936,bhm
