id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
70379369,2021/02/11 10:09 PM PST,2021-02-11,2021-02-12 06:09:00 UTC,Pacific Time (US & Canada),1771923,leftcoaster,2021-03-01 06:43:49 UTC,2021-03-01 14:28:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70379369,https://inaturalist-open-data.s3.amazonaws.com/photos/114401064/medium.jpg,,,Night dive at Wall Beach,1,0,FALSE,,"Nanaimo, BC, Canada",49.30456158,-124.2142853,226,226,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
70379377,2021/02/11 10:09 PM PST,2021-02-11,2021-02-12 06:09:00 UTC,Pacific Time (US & Canada),1771923,leftcoaster,2021-03-01 06:43:52 UTC,2021-03-01 15:17:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70379377,https://inaturalist-open-data.s3.amazonaws.com/photos/114401150/medium.jpg,,,Night dive at Wall Beach,2,0,FALSE,,"Nanaimo, BC, Canada",49.30456158,-124.2142853,226,226,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
70379390,2021/02/11 10:09 PM PST,2021-02-11,2021-02-12 06:09:00 UTC,Pacific Time (US & Canada),1771923,leftcoaster,2021-03-01 06:43:55 UTC,2021-03-01 14:27:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70379390,https://inaturalist-open-data.s3.amazonaws.com/photos/114401282/medium.jpg,,,Night dive at Wall Beach,1,0,FALSE,,"Nanaimo, BC, Canada",49.30456158,-124.2142853,226,226,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
70535756,2021/03/02 12:00 PM PST,2021-03-02,2021-03-02 12:00:00 UTC,UTC,2902883,tom858,2021-03-04 02:58:11 UTC,2021-10-03 15:17:38 UTC,research,,https://www.inaturalist.org/observations/70535756,https://static.inaturalist.org/photos/114688637/medium.jpg,,,Dive observation,2,0,FALSE,,"Seadog Rd, Nanaimo E, BC V9P 9C1, Canada",49.3145598,-124.218265,179,179,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
70697408,2021/03/06 1:12 PM PST,2021-03-06,2021-03-06 21:12:00 UTC,Pacific Time (US & Canada),1023999,rachmunger,2021-03-06 23:08:30 UTC,2021-03-07 04:25:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70697408,https://inaturalist-open-data.s3.amazonaws.com/photos/114965786/medium.jpeg,,,,1,0,FALSE,,"Lions Bay, BC, Canada",49.45036923,-123.2412386,130,130,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
70708497,2021/03/05 11:46 AM PST,2021-03-05,2021-03-05 11:46:00 UTC,UTC,2902883,tom858,2021-03-07 02:11:49 UTC,2021-10-03 15:17:42 UTC,research,,https://www.inaturalist.org/observations/70708497,https://static.inaturalist.org/photos/114998088/medium.jpg,,,"Dive observation, appeared healthy. App. 40 or 50 meters NW of west corner of big wall.",1,0,FALSE,,"Nanaimo, BC, Canada",49.31505335,-124.244044,31,31,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
70770163,Fri Mar 05 2021 19:52:03 GMT-0800 (PST),2021-03-05,2021-03-06 03:52:03 UTC,Pacific Time (US & Canada),2541835,acortese,2021-03-07 21:45:44 UTC,2021-03-07 22:00:01 UTC,research,,https://www.inaturalist.org/observations/70770163,https://inaturalist-open-data.s3.amazonaws.com/photos/115108833/medium.jpg,,,,1,0,FALSE,3,"Becher Bay, Capital, CA",48.32080523,-123.6267195,3244,3244,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
70790015,2021/03/06 10:10 AM PST,2021-03-06,2021-03-06 18:10:00 UTC,Pacific Time (US & Canada),3123707,bluebaron,2021-03-08 02:22:53 UTC,2021-03-08 06:24:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70790015,https://inaturalist-open-data.s3.amazonaws.com/photos/115144642/medium.jpeg,,,Approximately 40cm in diameter. Appears healthy.,1,0,FALSE,,"Bowen Island, BC, Canada",49.4067885,-123.3826133,15,15,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
70823476,2021/03/07 12:10 PM PST,2021-03-07,2021-03-07 12:10:00 UTC,UTC,2902883,tom858,2021-03-08 17:29:50 UTC,2021-10-03 15:17:52 UTC,research,,https://www.inaturalist.org/observations/70823476,https://static.inaturalist.org/photos/115207753/medium.jpg,,,Dive observation,2,0,FALSE,,"Nanaimo, BC, Canada",49.31580826,-124.2184473,15,15,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
70823527,2021/03/07 12:10 PM PST,2021-03-07,2021-03-07 12:10:00 UTC,UTC,2902883,tom858,2021-03-08 17:30:43 UTC,2021-10-03 15:17:53 UTC,research,,https://www.inaturalist.org/observations/70823527,https://static.inaturalist.org/photos/115207901/medium.jpg,,,Dive observation,2,0,FALSE,,"Nanaimo, BC, Canada",49.31552151,-124.2188442,31,31,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
70823611,2021/03/07 12:04 PM PST,2021-03-07,2021-03-07 12:04:00 UTC,UTC,2902883,tom858,2021-03-08 17:32:39 UTC,2021-10-03 15:17:53 UTC,research,,https://www.inaturalist.org/observations/70823611,https://static.inaturalist.org/photos/115208101/medium.jpg,,,Dive observation,2,0,FALSE,,"Nanaimo, BC, Canada",49.3157593,-124.2175675,15,15,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
71310670,2008/07/03 8:01 AM PDT,2008-07-03,2008-07-03 15:01:00 UTC,Pacific Time (US & Canada),309220,carita,2021-03-15 17:50:05 UTC,2021-03-16 03:28:54 UTC,research,CC-BY,https://www.inaturalist.org/observations/71310670,https://inaturalist-open-data.s3.amazonaws.com/photos/116081076/medium.jpeg,,,,2,0,FALSE,,"North Coast, BC, Canada",53.33311042,-131.943437,355,355,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
71389127,2021-03-14,2021-03-14,,Pacific Time (US & Canada),1463148,emlim,2021-03-16 22:31:27 UTC,2021-03-31 19:37:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71389127,https://inaturalist-open-data.s3.amazonaws.com/photos/116222494/medium.jpeg,,,quite small,1,0,FALSE,,"Alberni-Clayoquot, BC, Canada",48.90759025,-125.0361784,4,4,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
71429716,2021/03/16 12:15 PM PST,2021-03-16,2021-03-16 12:15:00 UTC,UTC,2902883,tom858,2021-03-17 16:59:17 UTC,2021-10-03 15:18:04 UTC,research,,https://www.inaturalist.org/observations/71429716,https://static.inaturalist.org/photos/116295700/medium.jpg,,,Near a much smaller example.  Possibly intending to consume the sea pen alongside. Dive observation,1,0,FALSE,,"Nanaimo, BC, Canada",49.31442515,-124.2434643,15,15,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
71429760,2021/03/16 12:17 PM PST,2021-03-16,2021-03-16 12:17:00 UTC,UTC,2902883,tom858,2021-03-17 17:00:40 UTC,2021-10-03 15:18:05 UTC,research,,https://www.inaturalist.org/observations/71429760,https://static.inaturalist.org/photos/116295834/medium.jpg,,,Dive observation,3,0,FALSE,,"Nanaimo, BC, Canada",49.31445037,-124.2433254,15,15,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
71429851,2021/03/16 12:17 PM PST,2021-03-16,2021-03-16 12:17:00 UTC,UTC,2902883,tom858,2021-03-17 17:02:05 UTC,2021-10-03 15:18:05 UTC,research,,https://www.inaturalist.org/observations/71429851,https://static.inaturalist.org/photos/116295926/medium.jpg,,,Dive observation. Example in boulder den regularly used by Pacific giant octopuses.,1,0,FALSE,,"Nanaimo, BC, Canada",49.31442237,-124.2433664,15,15,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
71431439,2021/03/16 12:18 PM PST,2021-03-16,2021-03-16 12:18:00 UTC,UTC,2902883,tom858,2021-03-17 17:33:32 UTC,2021-10-03 15:18:06 UTC,research,,https://www.inaturalist.org/observations/71431439,https://static.inaturalist.org/photos/116298643/medium.jpg,,,Dive observation.,3,0,FALSE,,"Nanaimo, BC, Canada",49.31474816,-124.2430917,31,31,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
71431530,2021/03/16 12:19 PM PST,2021-03-16,2021-03-16 12:19:00 UTC,UTC,2902883,tom858,2021-03-17 17:34:40 UTC,2021-10-03 15:18:07 UTC,research,,https://www.inaturalist.org/observations/71431530,https://static.inaturalist.org/photos/116298754/medium.jpg,,,Dive observation,2,0,FALSE,,"Nanaimo, BC, Canada",49.31473817,-124.2426193,31,31,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
71431581,2021/03/16 12:20 PM PST,2021-03-16,2021-03-16 12:20:00 UTC,UTC,2902883,tom858,2021-03-17 17:35:52 UTC,2021-10-03 15:18:08 UTC,research,,https://www.inaturalist.org/observations/71431581,https://static.inaturalist.org/photos/116298835/medium.jpg,,,Dive observation,2,0,FALSE,,"Nanaimo, BC, Canada",49.31458593,-124.2428453,15,15,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
71431654,2021/03/16 12:21 PM PST,2021-03-16,2021-03-16 12:21:00 UTC,UTC,2902883,tom858,2021-03-17 17:37:15 UTC,2021-10-03 15:18:09 UTC,research,,https://www.inaturalist.org/observations/71431654,https://static.inaturalist.org/photos/116298968/medium.jpg,,,Dive observation,3,0,FALSE,,"Nanaimo, BC, Canada",49.31468363,-124.2421442,31,31,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
71535450,Wed Mar 10 2021 12:10:39 GMT-0800 (PST),2021-03-10,2021-03-10 12:10:39 UTC,UTC,2894974,emilyperkovic,2021-03-19 05:36:22 UTC,2021-03-19 18:22:45 UTC,research,,https://www.inaturalist.org/observations/71535450,https://static.inaturalist.org/photos/116483075/medium.jpg,,,,2,0,FALSE,3,"Salish Sea, Nanaimo, CA",49.31771634,-124.2449829,674,674,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
71666565,2014/06/29 10:18 AM AEST,2014-06-29,2014-06-29 00:18:00 UTC,Brisbane,108966,nyoni-pete,2021-03-21 00:27:20 UTC,2022-01-01 20:32:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71666565,https://inaturalist-open-data.s3.amazonaws.com/photos/116713532/medium.jpeg,,,3447  with Myriam Preker and Ian Lawn.,1,0,FALSE,,"Ohiat Islet, Alberni-Clayoquot, BC, Canada",48.8552,-125.1843,250,250,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
71666783,2014/06/29 10:22 AM AEST,2014-06-29,2014-06-29 00:22:00 UTC,Brisbane,108966,nyoni-pete,2021-03-21 00:29:12 UTC,2022-01-01 20:32:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71666783,https://inaturalist-open-data.s3.amazonaws.com/photos/116713919/medium.jpeg,,,3450  with Myriam Preker and Ian Lawn.,1,0,FALSE,,"Ohiat Islet, Alberni-Clayoquot, BC, Canada",48.8552,-125.1843,250,250,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
71740570,2007/09/20 9:36 AM PDT,2007-09-20,2007-09-20 16:36:00 UTC,Pacific Time (US & Canada),222263,kliewer,2021-03-21 20:53:55 UTC,2021-03-23 22:03:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71740570,https://inaturalist-open-data.s3.amazonaws.com/photos/116845309/medium.jpg,,,,3,0,FALSE,,"Teakerne Arm, BC, Canada",50.17960014,-124.8316295,1000,1000,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
71806496,2007/09/22 9:32 AM PDT,2007-09-22,2007-09-22 16:32:00 UTC,Pacific Time (US & Canada),222263,kliewer,2021-03-22 16:44:14 UTC,2021-05-05 21:16:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71806496,https://inaturalist-open-data.s3.amazonaws.com/photos/116967526/medium.jpg,,,,3,0,FALSE,,"Ruxton Island, BC, Canada",49.08712554,-123.7159556,300,300,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72243784,2021/03/03 10:19 PM PST,2021-03-03,2021-03-04 06:19:00 UTC,Pacific Time (US & Canada),1771923,leftcoaster,2021-03-28 06:33:47 UTC,2021-03-28 23:48:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72243784,https://inaturalist-open-data.s3.amazonaws.com/photos/117752776/medium.jpg,,,Night dive,1,0,FALSE,,"Nanaimo, BC, Canada",49.31337339,-124.2429767,95,95,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72314189,2021-03-28 10:15:52 AM PDT,2021-03-28,2021-03-28 17:15:52 UTC,Pacific Time (US & Canada),1807384,fgreen,2021-03-28 22:38:24 UTC,2021-03-29 00:15:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72314189,https://inaturalist-open-data.s3.amazonaws.com/photos/117878677/medium.jpeg,,,,2,0,FALSE,2,"Central Saanich, BC, Canada",48.59760425,-123.4812162,22,22,,open,FALSE,gps,gps,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72461588,2015/01/10 12:00 PM PST,2015-01-10,2015-01-10 12:00:00 UTC,UTC,2902883,tom858,2021-03-30 18:14:17 UTC,2021-10-03 15:19:07 UTC,needs_id,,https://www.inaturalist.org/observations/72461588,https://static.inaturalist.org/photos/118144663/medium.jpg,,,"Appears to be a small sunflower star, midsection deeper than rose star typically is. appears to have 11 arms.",0,0,FALSE,,"Nanaimo, BC, Canada",49.31539561,-124.2174495,31,31,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72587535,2012/10/20 12:00 PM PST,2012-10-20,2012-10-20 12:00:00 UTC,UTC,2902883,tom858,2021-04-01 05:12:38 UTC,2021-10-03 15:19:09 UTC,research,,https://www.inaturalist.org/observations/72587535,https://static.inaturalist.org/photos/118373991/medium.jpg,,,Dive observation,1,0,FALSE,,"Nanaimo, BC, Canada",49.30371779,-124.2161524,31,31,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72640673,2015/07/19 12:00 PM PST,2015-07-19,2015-07-19 12:00:00 UTC,UTC,2902883,tom858,2021-04-01 22:27:59 UTC,2021-10-03 15:19:10 UTC,research,,https://www.inaturalist.org/observations/72640673,https://static.inaturalist.org/photos/118468907/medium.jpg,,,Dive observation,1,0,FALSE,,"Nanaimo, BC, Canada",49.3144753,-124.2432115,31,31,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72663277,2012/09/11 12:00 PM PST,2012-09-11,2012-09-11 12:00:00 UTC,UTC,2902883,tom858,2021-04-02 05:06:32 UTC,2021-10-03 15:19:14 UTC,research,,https://www.inaturalist.org/observations/72663277,https://static.inaturalist.org/photos/118511455/medium.jpg,,,Dive observation,1,0,FALSE,,"Nanaimo, BC, Canada",49.23744544,-123.9626893,15,15,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72663380,2012/09/11 12:00 PM PST,2012-09-11,2012-09-11 12:00:00 UTC,UTC,2902883,tom858,2021-04-02 05:07:43 UTC,2021-10-03 15:19:16 UTC,needs_id,,https://www.inaturalist.org/observations/72663380,https://static.inaturalist.org/photos/118511558/medium.jpg,,,Dive observation,0,0,FALSE,,"Nanaimo, BC, Canada",49.23763801,-123.9630454,31,31,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72663401,2012/09/11 12:00 PM PST,2012-09-11,2012-09-11 12:00:00 UTC,UTC,2902883,tom858,2021-04-02 05:08:30 UTC,2021-10-03 15:19:16 UTC,needs_id,,https://www.inaturalist.org/observations/72663401,https://static.inaturalist.org/photos/118511622/medium.jpg,,,Dive observation,0,0,FALSE,,"Nanaimo, BC, Canada",49.23763801,-123.9624446,61,61,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72693606,2015/08/16 12:00 PM PST,2015-08-16,2015-08-16 12:00:00 UTC,UTC,2902883,tom858,2021-04-02 15:40:54 UTC,2021-10-03 15:19:18 UTC,research,,https://www.inaturalist.org/observations/72693606,https://static.inaturalist.org/photos/118564354/medium.jpg,,,Dive observation,1,0,FALSE,,"Nanaimo, BC, Canada",49.31465284,-124.24235,61,61,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72693696,2015/08/16 12:00 PM PST,2015-08-16,2015-08-16 12:00:00 UTC,UTC,2902883,tom858,2021-04-02 15:41:39 UTC,2021-10-03 15:19:18 UTC,research,,https://www.inaturalist.org/observations/72693696,https://static.inaturalist.org/photos/118564465/medium.jpg,,,Dive observation,1,0,FALSE,,"Nanaimo, BC, Canada",49.31458396,-124.2427075,31,31,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72693745,2015/08/16 12:00 PM PST,2015-08-16,2015-08-16 12:00:00 UTC,UTC,2902883,tom858,2021-04-02 15:42:22 UTC,2021-10-03 15:19:19 UTC,research,,https://www.inaturalist.org/observations/72693745,https://static.inaturalist.org/photos/118564589/medium.jpg,,,Dive observation,1,0,FALSE,,"Nanaimo, BC, Canada",49.31453993,-124.2424774,31,31,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72828467,2021/04/02 12:00 PM PST,2021-04-02,2021-04-02 12:00:00 UTC,UTC,2902883,tom858,2021-04-03 22:01:59 UTC,2021-10-03 15:19:44 UTC,research,,https://www.inaturalist.org/observations/72828467,https://static.inaturalist.org/photos/118813734/medium.jpg,,,Dive observation,1,0,FALSE,,"Nanaimo, BC, Canada",49.31530046,-124.2172544,31,31,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72828543,2021/04/02 12:00 PM PST,2021-04-02,2021-04-02 12:00:00 UTC,UTC,2902883,tom858,2021-04-03 22:02:46 UTC,2021-10-03 15:19:45 UTC,research,,https://www.inaturalist.org/observations/72828543,https://static.inaturalist.org/photos/118813911/medium.jpg,,,Dive observation,1,0,FALSE,,"Nanaimo, BC, Canada",49.31552427,-124.2171257,31,31,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72828659,2021/04/02 12:00 PM PST,2021-04-02,2021-04-02 12:00:00 UTC,UTC,2902883,tom858,2021-04-03 22:03:49 UTC,2021-10-03 15:19:46 UTC,research,,https://www.inaturalist.org/observations/72828659,https://static.inaturalist.org/photos/118814116/medium.jpg,,,Dive observation,1,0,FALSE,,"Nanaimo, BC, Canada",49.31576206,-124.2171686,31,31,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72828799,2021/04/02 12:00 PM PST,2021-04-02,2021-04-02 12:00:00 UTC,UTC,2902883,tom858,2021-04-03 22:04:35 UTC,2021-10-03 15:19:46 UTC,research,,https://www.inaturalist.org/observations/72828799,https://static.inaturalist.org/photos/118814278/medium.jpg,,,Dive obervation,1,0,FALSE,,"Nanaimo, BC, Canada",49.31555224,-124.2172973,31,31,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72828988,2021/04/02 12:00 PM PST,2021-04-02,2021-04-02 12:00:00 UTC,UTC,2902883,tom858,2021-04-03 22:05:18 UTC,2021-10-03 15:19:47 UTC,needs_id,,https://www.inaturalist.org/observations/72828988,https://static.inaturalist.org/photos/118814429/medium.jpg,,,Dive observation,0,0,FALSE,,"Nanaimo, BC, Canada",49.31539837,-124.2166322,31,31,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72829104,2021/04/02 12:00 PM PST,2021-04-02,2021-04-02 12:00:00 UTC,UTC,2902883,tom858,2021-04-03 22:06:08 UTC,2021-10-03 15:19:48 UTC,research,,https://www.inaturalist.org/observations/72829104,https://static.inaturalist.org/photos/118814598/medium.jpg,,,Dive observation,1,0,FALSE,,"Nanaimo, BC, Canada",49.31564392,-124.2174903,31,31,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72860567,2012/09/01 11:00 AM PST,2012-09-01,2012-09-01 11:00:00 UTC,UTC,2902883,tom858,2021-04-04 03:44:59 UTC,2021-10-05 01:55:40 UTC,research,,https://www.inaturalist.org/observations/72860567,https://static.inaturalist.org/photos/118873470/medium.jpg,,,"Video image quality bad, but number of arms and deep central body indicate sunflower sea star.",1,0,FALSE,,"Nanaimo, BC, Canada",49.29337487,-124.1434266,31,31,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72863992,2012/08/29 12:00 PM PST,2012-08-29,2012-08-29 12:00:00 UTC,UTC,2902883,tom858,2021-04-04 04:43:12 UTC,2021-10-05 01:55:45 UTC,research,,https://www.inaturalist.org/observations/72863992,https://static.inaturalist.org/photos/118879814/medium.jpg,,,Dive observation. Hand sized example on near horizontal wall ledge.,1,0,FALSE,,"Alberni-Clayoquot, BC, Canada",49.14928205,-124.7922708,31,31,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72930312,2015/09/20 12:00 PM PST,2015-09-20,2015-09-20 12:00:00 UTC,UTC,2902883,tom858,2021-04-04 20:14:17 UTC,2021-10-03 15:19:59 UTC,needs_id,,https://www.inaturalist.org/observations/72930312,https://static.inaturalist.org/photos/118993951/medium.jpg,,,Dive observation,0,0,FALSE,,"Nanaimo, BC, Canada",49.31482486,-124.242011,31,31,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72930377,2015/09/20 12:00 PM PST,2015-09-20,2015-09-20 12:00:00 UTC,UTC,2902883,tom858,2021-04-04 20:14:53 UTC,2021-10-03 15:20:00 UTC,research,,https://www.inaturalist.org/observations/72930377,https://static.inaturalist.org/photos/118994049/medium.jpg,,,Dive observation,1,0,FALSE,,"Nanaimo, BC, Canada",49.31469896,-124.242317,61,61,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72981618,2021/03/07 9:23 PM PST,2021-03-07,2021-03-08 05:23:00 UTC,Pacific Time (US & Canada),1771923,leftcoaster,2021-04-05 05:04:32 UTC,2021-04-05 15:51:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72981618,https://inaturalist-open-data.s3.amazonaws.com/photos/119088610/medium.jpg,,,,2,0,FALSE,,"Nanaimo, BC, Canada",49.31574309,-124.2165822,161,161,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72981620,2021/03/07 9:23 PM PST,2021-03-07,2021-03-08 05:23:00 UTC,Pacific Time (US & Canada),1771923,leftcoaster,2021-04-05 05:04:33 UTC,2021-04-05 15:51:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72981620,https://inaturalist-open-data.s3.amazonaws.com/photos/119088638/medium.jpg,,,,2,0,FALSE,,"Nanaimo, BC, Canada",49.31574309,-124.2165822,161,161,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
72981625,2021/03/07 9:23 PM PST,2021-03-07,2021-03-08 05:23:00 UTC,Pacific Time (US & Canada),1771923,leftcoaster,2021-04-05 05:04:34 UTC,2021-04-05 15:59:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72981625,https://inaturalist-open-data.s3.amazonaws.com/photos/119088739/medium.jpg,,,,2,0,FALSE,,"Nanaimo, BC, Canada",49.31574309,-124.2165822,161,161,,open,FALSE,,,Sunflower Sea Star,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
73118374,2021/04/03 4:24 PM PDT,2021-04-03,2021-04-03 23:24:00 UTC,Pacific Time (US & Canada),3711577,saraellison,2021-04-06 16:31:04 UTC,2021-04-06 16:40:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73118374,https://inaturalist-open-data.s3.amazonaws.com/photos/119332161/medium.jpeg,,,,1,0,FALSE,,"Capital, BC, Canada",48.77046736,-123.0894685,31,31,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
73401183,2017/06/11 12:00 PM PST,2017-06-11,2017-06-11 12:00:00 UTC,UTC,2902883,tom858,2021-04-09 16:48:24 UTC,2021-10-03 15:20:12 UTC,research,,https://www.inaturalist.org/observations/73401183,https://static.inaturalist.org/photos/119828746/medium.jpg,,,Dive observation,1,0,FALSE,,"Nanaimo, BC, Canada",49.31444198,-124.2423964,31,31,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
73422795,2017/07/30 12:00 PM PST,2017-07-30,2017-07-30 12:00:00 UTC,UTC,2902883,tom858,2021-04-09 20:28:35 UTC,2021-10-03 15:20:13 UTC,research,,https://www.inaturalist.org/observations/73422795,https://static.inaturalist.org/photos/119865207/medium.jpg,,,Dive observation,1,0,FALSE,,"Nanaimo, BC, Canada",49.31442799,-124.2427612,61,61,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
73422863,2017/07/30 12:00 PM PST,2017-07-30,2017-07-30 12:00:00 UTC,UTC,2902883,tom858,2021-04-09 20:29:23 UTC,2021-10-03 15:20:14 UTC,research,,https://www.inaturalist.org/observations/73422863,https://static.inaturalist.org/photos/119865343/medium.jpg,,,Dive observation,1,0,FALSE,,"Nanaimo, BC, Canada",49.31448395,-124.2421175,61,61,,open,FALSE,,,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673
